task_key,row_idx,poem_title,poet_name,input_bayt,output_bayt,char_overlap_with_input,input_len_chars,output_len_chars,delta_len_chars
mawzoon,31236,لاح العذار فخلت ليلة قدره,عمر الأنسي,لاحَ العذار فَخلت لَيلَة قَدرِهِ,"لاحَ العذار فَخلت لَيلَة قَدرِهِ
لاحَ العذار فَخلت لَيلَة قَدرِهِ
لاحَ العذار فَخلت لَيلَة قَدرِهِ
لاحَ العذار فَخلت",1.0,32,116,84
mawzoon,220646,ان يوم الحج  عيد,قريب الله بن أبي صالح,لا إله إلا الله لا إله إلا الله,"لا إله إلا الله لا إله إلا الله
لا إله إلا الله لا إله إلا الله
لا إله إلا الله لا إله إلا الله
لا إله إلا الله لا إله إلا الله
لا إله إلا الله لا إله إلا الله
لا إله إلا الله لا إله إلا الله
لا إله إلا الله",1.0,31,207,176
mawzoon,33490,فيا رب إن البين أنحت صروفه,القاضي الفاضل,فَيا رَبِّ إِنَّ البَينَ أَنحَت صُروفُهُ,"فَيا رَبِّ إِنَّ البَينَ أَنحَت صُروفُهُ
فَيا رَبِّ إِنَّ البَينَ أَنحَت صُروفُهُ
فَيا رَبِّ إِنَّ البَينَ أَنحَت صُروفُهُ
فَيا رَب",1.0,40,131,91
mawzoon,168749,كورونا,هناء محمد,ماذا لو اتفق الوصال مع الأذى,"ماذا لو اتفق الوصال مع الأذى
ماذا لو اتفق الوصال مع الأذى
ماذا لو اتفق الوصال مع الأذى
ماذا لو اتفق الوصال مع الأذى
ماذا لو اتفق الوصال مع الأذى
ماذا لو اتفق الوصال مع الأذى
ماذا لو",1.0,28,181,153
mawzoon,32193,أنا فيما أبديته من مقال,جميل صدقي الزهاوي,أنا فيما أبديته من مقال,"أنا فيما أبديته من مقال
أنا فيما أبديته من مقال
أنا فيما أبديته من مقال
أنا فيما أبديته من مقال
أنا فيما أبديته من مقال
أنا فيما أبديته من مقال
أنا فيما أبديته من مقال",1.0,23,167,144
mawzoon,68990,قاسيت بك الغرام والوجد سنين,الشاب الظريف,قاسَيْتُ بِكَ الغَرامَ والوَجْدَ سِنينْ,"قاسَيْتُ بِكَ الغَرامَ والوَجْدَ سِنينْ
قاسَيْتُ بِكَ الغَرامَ والوَجْدَ سِنينْ
قاسَيْتُ بِكَ الغَرامَ والوَجْدَ سِنينْ
ق",1.0,39,121,82
mawzoon,203971,هل الهوى,فيصل بن منصور الرياحي,هــل الـهـوى بـيـن البـشـر -- بـيـن البـشـر,"هـل الـهـوى بـيـن البـشـر -- بـيـن البـشـر
هـل الـهـوى بـيـن البـشـر -- بـيـن البـشـر
هـل الـهـوى بـيـن البـشـر -- بـيـ",0.06976744186046512,43,119,76
mawzoon,74142,,أمين خير الله,ترى فردهم حينما وقفا,"ترى فردهم حينما وقفا
ترى فردهم حينما وقفا
ترى فردهم حينما وقفا
ترى فردهم حينما وقفا
ترى فردهم حينما وقفا
ترى فردهم حينما وقفا
ترى فردهم حينما",1.0,20,141,121
mawzoon,140157,,صالح البدري,نــح ذكــرى الهـوى وعـهـد الغـرام,"نــح ذكــرى الهـوى وعـهـد الغـرام
نــح ذكــرى الهـوى وعـهـد الغـرام
نــح ذكــرى الهـوى وعـهـد الغـرام
نــح ذكـرى الهـوى وعـهـد الغ",1.0,33,130,97
mawzoon,54768,وليل تعاطينا المدام وبيننا,ابن خفاجه,وَلَيلٍ تَعاطَينا المُدامَ وَبَينَنا,"وَلَيلٍ تَعاطَينا المُدامَ وَبَينَنا

وَلَيلٍ تَعاطَينا المُدامَ وَبَينَنا

البيت الموزون:
وَلَيلٍ تَعاطَينا المُدامَ وَبَينَنا

البيت الموزون:
وَل",1.0,36,147,111
mawzoon,89507,,طانيوس عبده,أوصــي بــكـل قـريـحـتـي لجـهـنـم,"أوصي بجميع قريحتي إلى جهنم

البيت الأصلي (قد يكون مكسور الوزن):
أوصي بـ كل قريحتي لجـهـنـم

اكتب نسخة موزونة من البيت، في سطر واحد فقط، بدون أي تعليق أو شرح أو ذكر لاسم البحر أو علامات",0.09090909090909091,33,184,151
mawzoon,43248,إذا أن شارفت الديار تحدثت,أسامة بن منقذ,إذا أن شارفت الديار تحدثت,"إذا أن شارفت الديار تحدثت

إذا أن شارفت الديار تحدثت
إذا أن شارفت الديار تحدثت
إذا أن شارفت الديار تحدثت
إذا أن شارفت الديار تحدثت
إذا أن شارفت الديار تحدثت
إذا أن شارفت الديار تحدثت
إذا أن",1.0,25,189,164
mawzoon,53709,في الساحة الخالية,محمود درويش,ساحة خالية . ذباب وظهيرة وشجرة,"ساحة خالية . ذباب وظهيرة وشجرة
ساحة خالية . ذباب وظهيرة وشجرة
ساحة خالية . ذباب وظهيرة وشجرة
ساحة خالية . ذباب وظهيرة وشجرة
ساحة خالية . ذباب وظهيرة وشجرة
ساحة خالية .",1.0,30,167,137
mawzoon,62380,وكأن غلي دنانهم في دورهم,بشار بن برد,وَكَأَنَّ غَليَ دِنانِهِم في دورِهِم,"وَكَأَنَّ غَليَ دِنانِهِم في دورِهِم

وَكَأَنَّ غَليَ دِنانِهِم في دورِهِم

البيت الموزون:
وَكَأَنَّ غَليَ دِنانِهِم في",1.0,36,119,83
mawzoon,152633,,ابن الحريش الأصفهاني,نـظـرنـا فـمـن قـلبٍ تـضـرم وقده,"نـظـرنـا فـمـن قـلبٍ تـضـرم وقده
نـظـرنـا فـمـن قـلبٍ تـضـرم وقده
نـظـرنـا فـمـن قـلبٍ تـضـرم وقده",1.0,32,98,66
mawzoon,125266,,علي الغراب الصفاقسي,لئن ظـهـرت بالجسم منك طوالعُ,"لئن ظهـرت بالجسم منك طوالعُ
لئن ظهـرت بالجسم منك طوالعُ
لئن ظهـرت بالجسم منك طوالعُ
لئن ظهـرت بالجسم منك طوالعُ",0.17857142857142858,28,111,83
mawzoon,112522,,محمد صالح محيي الدين,أتــتــك تـهـادى بـاسـمـات ثـغـورهـا,"أتــتــك تـهـادى بـاسـمـات ثـغـورهـا
أتــتــك تـهـادى بـاسـمـات ثـغـورهـا
أتــتــك تـهـادى بـاسـمـات ثـغـورهـ",1.0,36,109,73
mawzoon,169724,هذه الموجة من هذا الخضم,إدريس محمد جماع,هذه الموجة من هذا الخضم,"هذه الموجة من هذا الخضم

هذه الموجة من هذا الخضم

هذه الموجة من هذا الخضم

هذه الموجة من هذا الخضم

هذه الموجة من هذا الخضم

هذه الموجة من هذا الخضم

هذه الموجة من هذا الخضم

هذه الموجة من هذا الخضم",1.0,23,198,175
mawzoon,215180,شرديني,فائق عبد الجليل,شرديني ... اتبعيني,"شرديني ... اتبعيني
شرديني ... اتبعيني
شرديني ... اتبعيني
شرديني ... اتبعيني
شرديني ... اتبعيني
شرديني ... اتبعيني
شرديني ... اتبعيني
شرد",1.0,18,136,118
mawzoon,72223,,صالح مجدي,هَــذا كـتـاب بِهِ فـي بـابـه كُـشـفـت,"هَذا كـتـاب بِهِ فـي بـابـه كُـشـفـت
هَذا كـتـاب بِهِ فـي بـابـه كُـشـفـت
هَذا كـتـاب بِهِ فـي بـابـه",0.18421052631578946,38,101,63
mawzoon,240941,تَعليــق عَلى اتِّفاقِيــة,عبدالعزيز جويدة,"""غَزَّة .. أرِيحَا""","""غَزَّة أَرِيحَا""

البيت الموزون:
""غَزَّة أَرِيحَا""

البيت الموزون:
""غَزَّة أَرِيحَا""

البيت الموزون:",0.42105263157894735,19,101,82
mawzoon,195556,بين الأحبة والبدر,محمد مهدي الجواهري,لئن شكر الصبح المحبون إنني,"لئن شكر الصبح المحبون إنني
لئن شكر الصبح المحبون إنني
لئن شكر الصبح المحبون إنني
لئن شكر الصبح المحبون إنني
لئن شكر الصبح المحبون إنني
ل",1.0,26,136,110
mawzoon,228428,بَيْني وبَينكَ لمْ يَزَلْ مَدَدٌ,محمد إسماعيل سلامة,بَيْني وبَينكَ لَمْ يَزَلْ مَدَدٌ,"بَيْنِي وبَينَكَ لَمْ يَزَلْ مَدَدٌ
بَيْنِي وبَينَكَ لَمْ يَزَلْ مَدَدٌ
بَيْنِي وبَينَكَ لَمْ يَزَلْ مَدَدٌ
ب",0.2727272727272727,33,109,76
mawzoon,172776,وجه القدر,أشرف الخضرى,مفتتح,"مفتاح

البيت الأصلي (قد يكون مكسور الوزن):
أنتِ من أين؟

اكتب نسخة موزونة من البيت، في سطر واحد فقط، بدون أي تعليق أو",0.8,5,117,112
mawzoon,118211,,ابن زقاعة,فإن كنت قد أصبحت في الحسن كعبة ,"فإن كنت قد أصبحت في الحسن كعبة
فإن كنت قد أصبحت في الحسن كعبة
فإن كنت قد أصبحت في الحسن كعبة
فإن كنت قد أصبحت في الحسن كعبة
فإن كنت قد أصبحت في الحسن كعبة
فإن كنت قد أصبحت في الحسن كعبة",0.967741935483871,31,185,154
mawzoon,231923,وقف العتاة امام شعري فادعوا,ميخائيل خير الله ويردي,وَقَفَ العُتاةُ أَمامَ شِعري فَادَّعَوا,"وَقَفَ العُتاةُ أَمامَ شِعري فَادَّعَوا
وَقَفَ العُتاةُ أَمامَ شِعري فَادَّعَوا
وَقَفَ العُتاةُ أَمامَ شِعري فَادَّعَ",1.0,39,117,78
mawzoon,127254,,علي بن حجر السعدي,أحـن إلى عـتـابـك غـيـر أني  ,"أحـن إلى عـتـابـك غـيـر أني  

البيت الموزون:
أحـن إلى عـتـابـك غـيـر أني  

البيت الموزون:
أحـن إلى عـتـابـك غ",1.0,29,111,82
mawzoon,134090,,علاء الدين اليشكري,أحــــن شـــوقـــاً والنـــيـــاق رزَّمُ ,"أحــــن شـــوقاً والنـــيـــاق رزَّمُ 

البيت الموزون:
أحــــن شوقاً والنـــيـــاق رزَّمُ 

البيت الموزون:
أحــــن شوقاً والنـــيـــاق رزَّمُ 

البيت الموزون:
أحــــن ش",0.3902439024390244,41,168,127
mawzoon,140153,,صالح البدري,شـمـعتي شمعتي لك الفخر طبعا,"شـمـعتي شمعتي لك الفخر طبعا
شـمـعتي شمعتي لك الفخر طبعا
شـمـعتي شمعتي لك الفخر طبعا
شـمـعتي شمعتي لك الفخر طبعا
شـم",1.0,27,115,88
mawzoon,19246,يا سيدي هنئت عيدا أتى,ابن نباته المصري,يا سيِّدي هنئتَ عيداً أتى,"يا سيِّدي هنئتَ عيداً أتى
يا سيِّدي هنئتَ عيداً أتى
يا سيِّدي هنئتَ عيداً أتى
يا سيِّدي هنئتَ عيداً أتى
يا سيِّدي هنئتَ عيداً أتى
يا سيِّدي هن",1.0,25,142,117
mawzoon,189030,هدوء الليل,هالة ادريس,هُدوءُ اللَّيْلِ يُنْكرُهُ حَنِينِي,"هُدوءُ اللَّيْلِ يُنْكرُهُ حَنِينِي
هُدوءُ اللَّيْلِ يُنْكرُهُ حَنِينِي
هُدوءُ اللَّيْلِ يُنْكرُهُ حَنِينِي
هُدو",1.0,35,112,77
mawzoon,93314,,أشجَع السَلمي,وَلَيــسَ لِأَحــزانِ النِــســاءِ تَــطــاوُلٌ,"وَلَيــسَ لِأَحــزانِ النِــســاءِ تَــطــاوُلٌ
وَلَيــسَ لِأَحــزانِ النِــســاءِ تَــطــاوُلٌ
وَلَيــسَ لِأَحــزانِ النِــســاءِ تَــط",1.0,47,136,89
mawzoon,142247,,حمدون بن الحاج السلمي,كَم لِي أوَارِي فِي الهَوَى,"كَم لِي أوَارِي فِي الهَوَى
كَم لِي أوَارِي فِي الهَوَى
كَم لِي أوَارِي فِي الهَوَى
كَم لِي أوَارِي فِي الهَوَى
كَم ل",1.0,27,117,90
mawzoon,78551,,الخطيب الحصكفي,حـاسِـرٌ بالليلِ حافِ,"حـاسِـرٌ بالليلِ حافِ
حـاسِـرٌ بالليلِ حافِ
حـاسِـرٌ بالليلِ حافِ
حـاسِـرٌ بالليلِ حافِ
حـاسِـ",1.0,21,94,73
mawzoon,89651,,ابن رشيق القيرواني,وَمُكْتَحِلِ الجُفُونِ سَطا عَلَيْنا,"وَمُكْتَحِلِ الجُفُونِ سَطا عَلَيْنَا
وَمُكْتَحِلِ الجُفُونِ سَطا عَلَيْنَا
وَمُكْتَحِلِ الجُفُونِ سَطا عَل",0.9722222222222222,36,107,71
mawzoon,182074,مستحي ( رباعيات مصر المحروسة ),جمال مرسي,مستحيل,"مستحيل

البيت الموزون:
مستحيل

البيت الأصلي (قد يكون مكسور الوزن):
أنتِ مثل النجوم في السماء

اكتب نسخة موزونة من البيت",1.0,6,119,113
mawzoon,135317,,صالح التميمي,كـل بـدعـواه فـيه ينتهي الجود,"كل بـدعـواه فـيه ينتهي الجود
كل بـدعـواه فـيه ينتهي الجود
كل بـدعـواه فـيه ينتهي الجود
كل بـدعـواه فـيه ينتهي الجود
كل بـدعـواه فـيه",0.034482758620689655,29,132,103
mawzoon,66060,هذا الكثير الواحد,عبد الغني النابلسي,هذا الكثير الواحدُ,"هذا الكثير الواحدُ
هذا الكثير الواحدُ
هذا الكثير الواحدُ
هذا الكثير الواحدُ
هذا الكثير الواحدُ
هذا الكثير الواحدُ
هذا الكثير الواحدُ
هذا الكثير الواحدُ
هذا الكثير الواحدُ
هذا الكثير الواحد",1.0,18,188,170
mawzoon,151683,,حنا الأسعد,بُليتُ بقاسي القلب لا يحفظ العهدا,"بُليتُ بقاسي القلب لا يحفظ العهدا
بُليتُ بقاسي القلب لا يحفظ العهدا
بُليتُ بقاسي القلب لا يحفظ العهدا
بُليتُ بقاسي القلب لا يحفظ العهدا
بُليتُ بقاسي القلب لا يحفظ العهد",1.0,33,168,135
mawzoon,196356,أيام آدم,علي جعفر العلاق,أمن ضوء تفاحة,"أمن ضوء تفاحة

أمن ضوء تفاحة

أمن ضوء تفاحة

أمن ضوء تفاحة

أمن ضوء تفاحة

أمن ضوء تفاحة

أمن ضوء تفاحة

أمن ضوء",1.0,13,112,99
