task_key,row_idx,poem_title,poet_name,input_bayt,output_bayt,char_overlap_with_input,input_len_chars,output_len_chars,delta_len_chars
more_descriptive,74142,,أمين خير الله,ترى فردهم حينما وقفا,ترى وقفتهم تلك كزهور متفتحة في بستان الربيع، في مشهد مهيب يعبر عن الوحدة والقوة.,0.2,20,80,60
more_descriptive,140157,,صالح البدري,نــح ذكــرى الهـوى وعـهـد الغـرام,نــح ذكــرى الهـوى وعـهـد الغـرام,1.0,33,33,0
more_descriptive,54768,وليل تعاطينا المدام وبيننا,ابن خفاجه,وَلَيلٍ تَعاطَينا المُدامَ وَبَينَنا,"وَلَيلٍ تَعاطَينا الفُؤادَ مُدَمدِمَةً

ملاحظة: هذه إعادة صياغة واحدة ممكنة، وهناك العديد من الطرق الممكنة لتحسين هذا البيت.",0.6944444444444444,36,124,88
more_descriptive,89507,,طانيوس عبده,أوصــي بــكـل قـريـحـتـي لجـهـنـم,أوصيك بكل قريحتي، تشتعل بنار جهنم.,0.12121212121212122,33,34,1
more_descriptive,43248,إذا أن شارفت الديار تحدثت,أسامة بن منقذ,إذا أن شارفت الديار تحدثت,"إذا أن شارفت الديار تحدثت  
وكأنها تروي قصص العشق القديمة.",1.0,25,58,33
more_descriptive,53709,في الساحة الخالية,محمود درويش,ساحة خالية . ذباب وظهيرة وشجرة,"ساحةٌ خالية، ذبابٌ يطنّ، ظهيرةٌ تشتعل، شجرةٌ وحيدةٌ تتأرجح

بهذا الشكل، تم تحويل البيت إلى وصف أكثر حيوية وجمالًا، مع استخدام الصور البلاغية والتشبيهات، مع الحفاظ على المعنى الأساسي.",0.4,30,182,152
more_descriptive,62380,وكأن غلي دنانهم في دورهم,بشار بن برد,وَكَأَنَّ غَليَ دِنانِهِم في دورِهِم,وَسَرَقَ الأضواءَ مِنْ نُجومِ السَّماءِ،,0.16666666666666666,36,40,4
more_descriptive,152633,,ابن الحريش الأصفهاني,نـظـرنـا فـمـن قـلبٍ تـضـرم وقده,نظرتنَ فـمـن قـلبٍ تـضـرمت نـاره وقـد هـي,0.125,32,41,9
more_descriptive,125266,,علي الغراب الصفاقسي,لئن ظـهـرت بالجسم منك طوالعُ,"لئن ظـهـرت بالجسم منك طوالعُ

**إعادة الصياغة:**

بوجودي كـ شمسٍ، تنبثق طوالعُك.",1.0,28,80,52
more_descriptive,112522,,محمد صالح محيي الدين,أتــتــك تـهـادى بـاسـمـات ثـغـورهـا,"أتــتــك تــهــادى بــصـحــبــة تــحـتـضـنـهـا

ملاحظة: هذا مجرد تمرين، ولا يعكس بالضرورة جماليات الشعر العربي التقليدي.",0.4166666666666667,36,120,84
more_descriptive,169724,هذه الموجة من هذا الخضم,إدريس محمد جماع,هذه الموجة من هذا الخضم,"هذه الموجة من هذا الخضم

هذا البحر من هذا الموج",1.0,23,47,24
more_descriptive,215180,شرديني,فائق عبد الجليل,شرديني ... اتبعيني,"شرديني ... اتبعيني

**إعادة الصياغة:**
شرديني في الأفق البعيد، اتبعيني عبر الغيوم المشعة كالذهب، حيث تنساب النسائم كأمواج البحر.",1.0,18,128,110
more_descriptive,72223,,صالح مجدي,هَــذا كـتـاب بِهِ فـي بـابـه كُـشـفـت,"هَــذا كَــلَــمٌ، كَــسَــي بَــلَــفَاضٍ نَــيِّـرٍ،
مُـنـطَوقٌ بَــلَسَانٍ بَــلَــطَفٍ،",0.3157894736842105,38,91,53
more_descriptive,240941,تَعليــق عَلى اتِّفاقِيــة,عبدالعزيز جويدة,"""غَزَّة .. أرِيحَا""","""غَزَّة .. أرِيحَا""

بيت الشعر المعاد صياغته:
""غَزَّة .. أرِيحَا، تُعانِقُ الأرواحَ بسحرٍ فلسطيني""",1.0,19,98,79
more_descriptive,195556,بين الأحبة والبدر,محمد مهدي الجواهري,لئن شكر الصبح المحبون إنني,"لئن شكر الصبح المحبون إنني  
ممتن للظلماء حين تفتح.",1.0,26,51,25
more_descriptive,228428,بَيْني وبَينكَ لمْ يَزَلْ مَدَدٌ,محمد إسماعيل سلامة,بَيْني وبَينكَ لَمْ يَزَلْ مَدَدٌ,"مَدَدٌ زُرْقَةٌ في بَحْرٍ بِيضٍ

ملاحظة: هذا المثال هو مجرد اقتراح، ويمكنك أن تضيف المزيد من التفاصيل الحسية كما تراه مناسبًا.",0.06060606060606061,33,126,93
more_descriptive,172776,وجه القدر,أشرف الخضرى,مفتتح,"""مفتتح""",0.2,5,7,2
more_descriptive,118211,,ابن زقاعة,فإن كنت قد أصبحت في الحسن كعبة ,"فإن كنت قد أصبحت في الحسن كعبة  
فما أبهى محياً منك قد صُنع!",1.0,31,60,29
more_descriptive,231923,وقف العتاة امام شعري فادعوا,ميخائيل خير الله ويردي,وَقَفَ العُتاةُ أَمامَ شِعري فَادَّعَوا,وَقَفَ العُتاةُ كَأُسُودٍ فِي مَيْدانِ المَعْرَكَةِ، تَغْمُضُ أَعْيُنُهُم فِي وَجْهِ شِعري، فَادَّعَوْا.,0.4358974358974359,39,104,65
more_descriptive,127254,,علي بن حجر السعدي,أحـن إلى عـتـابـك غـيـر أني  ,"أحن إلى عتابك كأني  

أحن إلى عتابك كأني سفينة تتوق إلى ميناءها.",0.06896551724137931,29,64,35
more_descriptive,134090,,علاء الدين اليشكري,أحــــن شـــوقـــاً والنـــيـــاق رزَّمُ ,أحنُ شوقًا والنيِّقُ مُثقلٌ,0.04878048780487805,41,27,-14
more_descriptive,140153,,صالح البدري,شـمـعتي شمعتي لك الفخر طبعا,شمعتان لك الفخر طبعا,0.037037037037037035,27,20,-7
more_descriptive,19246,يا سيدي هنئت عيدا أتى,ابن نباته المصري,يا سيِّدي هنئتَ عيداً أتى,يا سيِّدي هنئتَ بعداً مجيداً,0.8,25,28,3
more_descriptive,189030,هدوء الليل,هالة ادريس,هُدوءُ اللَّيْلِ يُنْكرُهُ حَنِينِي,"هَدِيْرُ الأَمواجِ يُزْهِرُ في لَيْلِي

بهذا الشكل، تم الحفاظ على المعنى الأساسي مع إضافة تفاصيل حسية وجمال شعري.",0.05714285714285714,35,113,78
more_descriptive,93314,,أشجَع السَلمي,وَلَيــسَ لِأَحــزانِ النِــســاءِ تَــطــاوُلٌ,"وَلا تَــطــوي النَــيــابُ عَلى صَدرِ النَــيــابِ

ملاحظة: هذه ليست إجابة نهائية، بل دعوة للتفكير والإبداع.

اكتب ما يخطر ببالك.",0.06382978723404255,47,130,83
more_descriptive,142247,,حمدون بن الحاج السلمي,كَم لِي أوَارِي فِي الهَوَى,كَم لِي أوَارِي فِي الهَوَى,1.0,27,27,0
more_descriptive,78551,,الخطيب الحصكفي,حـاسِـرٌ بالليلِ حافِ,"حـاسِـرٌ بالليلِ حافِ

بهذا الشكل، سيكون البيت معبرًا عن جمال الصورة الشعرية دون إطالة مفرطة.",1.0,21,93,72
more_descriptive,89651,,ابن رشيق القيرواني,وَمُكْتَحِلِ الجُفُونِ سَطا عَلَيْنا,"وَغَاضِرٍ جَفْنَاهُ أَطْرَقَ فِينَا

ملاحظة: يجب أن يكون البيت الجديد مترابطًا ومتناغمًا في لغته وصوره، بحيث يمكن أن يكون جزءًا من قصيدة.",0.08333333333333333,36,137,101
more_descriptive,182074,مستحي ( رباعيات مصر المحروسة ),جمال مرسي,مستحيل,"مستحيل

مثل حلم بعيد يتلاشى في الأفق، مثل نجمة تضيء السماء ثم تختفي، مثل موجة تتراجع إلى البحر، مثل ذكرى تتلاشى في النسيان، مثل سراب في الصحراء.",1.0,6,144,138
more_descriptive,135317,,صالح التميمي,كـل بـدعـواه فـيه ينتهي الجود,كل بـدعـواه فـيه ينتهي الجود,0.034482758620689655,29,28,-1
more_descriptive,66060,هذا الكثير الواحد,عبد الغني النابلسي,هذا الكثير الواحدُ,"هذا الكثير الواحدُ
كأنه بحرٌ يعانق الأفق

أو:

هذا الكثير الواحدُ
كأنه شمسٌ تضيء الكون

أو:

هذا الكثير الواحدُ
كأنه نجمٌ يسطع في السماء

أو:

هذا الكثير",1.0,18,153,135
more_descriptive,151683,,حنا الأسعد,بُليتُ بقاسي القلب لا يحفظ العهدا,"```
بُليتُ بقاسي القلب، كالحجر الصلد، لا يحفظ العهدا.
```",0.06060606060606061,33,57,24
more_descriptive,196356,أيام آدم,علي جعفر العلاق,أمن ضوء تفاحة,من ضوء تفاحة,0.0,13,12,-1
