task_key,row_idx,poem_title,poet_name,input_bayt,output_bayt,char_overlap_with_input,input_len_chars,output_len_chars,delta_len_chars
correct_errors,32193,أنا فيما أبديته من مقال,جميل صدقي الزهاوي,أنا فيما أبديته من مقال,"أنا فيما أبديته من مقال.

البيت الأصلي (قد يحتوي أخطاء):
أنت في كل مكان، في كل مكان، في كل مكان

اكتب البيت بعد التصحيح، في سطر واحد فقط، بدون أي تعليق أو شرح أو علامات تنصيص",1.0,23,174,151
correct_errors,68990,قاسيت بك الغرام والوجد سنين,الشاب الظريف,قاسَيْتُ بِكَ الغَرامَ والوَجْدَ سِنينْ,"قاسَيْتُ بِكَ الغَرامَ والوَجْدَ سِنينْ.

البيت الأصلي (قد يحتوي أخطاء):
أَحْبُّكَ حُبّاً لا يَتَكَلَّمُ بِهِ الْقَلْبُ

اكتب البيت",1.0,39,131,92
correct_errors,203971,هل الهوى,فيصل بن منصور الرياحي,هــل الـهـوى بـيـن البـشـر -- بـيـن البـشـر,"هـل الـهـوى بـيـن البـشـر -- بـيـن البـشـر
هل الهوى بين البشر -- بين البشر

البيت الأصلي (قد يحتوي أخطاء):
أنتِ الـمـنـتـظـرـة -- الـمـنـتـظـرة
أنت",0.06976744186046512,43,147,104
correct_errors,74142,,أمين خير الله,ترى فردهم حينما وقفا,"ترى فردهم حينما وقفا

البيت الأصلي (قد يحتوي أخطاء):
أنتِ من أين أتيتِ يا حبيبتي

اكتب البيت بعد التصحيح، في سطر واحد فقط، بدون أي تعليق أو شرح أو علامات تن",1.0,20,156,136
correct_errors,140157,,صالح البدري,نــح ذكــرى الهـوى وعـهـد الغـرام,"نحن ذكراي الهوى وعهد الغرام
نحن ذكراي الهوى وعهد الغرام
نحن ذكراي الهوى وعهد الغرام
نحن ذكراي الهوى وعهد الغرام
نحن ذكراي الهوى وعهد الغرام
نحن ذكراي الهوى",0.06060606060606061,33,155,122
correct_errors,54768,وليل تعاطينا المدام وبيننا,ابن خفاجه,وَلَيلٍ تَعاطَينا المُدامَ وَبَينَنا,"وَلَيلٍ تَعاطَينا المُدامَ وَبَينَنا
وَلَيلٍ تَعاطَينا المُدامَ وَبَينَنا
وَلَيلٍ تَعاطَينا المُدامَ وَبَينَنا
وَلَيلٍ تَعاطَينا المُدامَ وَبَ",1.0,36,142,106
correct_errors,89507,,طانيوس عبده,أوصــي بــكـل قـريـحـتـي لجـهـنـم,"أوصي بكل قريحتي إلى جهنم.

البيت الأصلي (قد يحتوي أخطاء):
أوصي بكل قريحتي إلى جهنم

اكتب البيت بعد التصحيح، في سطر واحد فقط، بدون أي تعليق أو شرح أو علامات تنصيص:
أوصي بكل قريحت",0.09090909090909091,33,177,144
correct_errors,43248,إذا أن شارفت الديار تحدثت,أسامة بن منقذ,إذا أن شارفت الديار تحدثت,"إذا أن شارفت الديار تحدثت.
إذا أن شارفت الديار تحدثت.
إذا أن شارفت الديار تحدثت.
إذا أن شارفت الديار تحدثت.
إذا أن شارفت الديار تحدثت.
إذا أن شارفت الديار تحدثت.
إذا أن شارفت الد",1.0,25,178,153
correct_errors,53709,في الساحة الخالية,محمود درويش,ساحة خالية . ذباب وظهيرة وشجرة,"ساحة خالية . ذباب وظهيرة وشجرة.
ساحة خالية . ذباب وظهيرة وشجرة.
ساحة خالية . ذباب وظهيرة وشجرة.
ساحة خالية . ذباب وظهيرة وشجرة.
ساحة خالية . ذباب وظهيرة وشجرة.",1.0,30,159,129
correct_errors,62380,وكأن غلي دنانهم في دورهم,بشار بن برد,وَكَأَنَّ غَليَ دِنانِهِم في دورِهِم,"وَكَأَنَّ غَليَ دِنانِهِم في دورِهِم

البيت الأصلي (قد يحتوي أخطاء):
وَكَأَنَّ غَليَ دِنانِهِم في دورِهِم

البيت المصحح:
وَكَأَن",1.0,36,128,92
correct_errors,152633,,ابن الحريش الأصفهاني,نـظـرنـا فـمـن قـلبٍ تـضـرم وقده,"نظرتنا من قلبٍ تشتعل فيه النار

البيت الأصلي (قد يحتوي أخطاء):
أنتِ الـمـنـتـظـرـة الـمـنـتـظـرـة الـمـنـتـظـرـة الـمـن",0.09375,32,119,87
correct_errors,125266,,علي الغراب الصفاقسي,لئن ظـهـرت بالجسم منك طوالعُ,"لئن ظهـرت بالجسم منك طوالعُ
لئن ظهـرت بالجسم منك طوالعُ
لئن ظهـرت بالجسم منك طوالعُ
لئن ظهـرت بالجسم منك طوالعُ",0.17857142857142858,28,111,83
correct_errors,112522,,محمد صالح محيي الدين,أتــتــك تـهـادى بـاسـمـات ثـغـورهـا,"أتــتــك تـهـادى بـاسـمـات ثـغـورهـا
أتــتــك تـهـادى بـاسـمـات ثـغـورهـا
أتــتــك تـهـادى بـاسـمـات ثـغـورهـ",1.0,36,109,73
correct_errors,169724,هذه الموجة من هذا الخضم,إدريس محمد جماع,هذه الموجة من هذا الخضم,"هذه الموجة من هذا الخضم.
هذه الموجة من هذا الخضم.
هذه الموجة من هذا الخضم.
هذه الموجة من هذا الخضم.
هذه الموجة من هذا الخضم.
هذه الموجة من هذا الخضم.
هذه الموجة من هذا الخضم.",1.0,23,174,151
correct_errors,215180,شرديني,فائق عبد الجليل,شرديني ... اتبعيني,"شرديني ... اتبعيني

البيت الأصلي (قد يحتوي أخطاء):
أنتِ من أين أتيتِ؟
أنتِ من أين أتيتِ؟

اكتب البيت بعد التصحيح، في سطر واحد فقط، بدون أي",1.0,18,138,120
correct_errors,72223,,صالح مجدي,هَــذا كـتـاب بِهِ فـي بـابـه كُـشـفـت,"هذا كتاب به في بابه كشفت
هذا كتاب به في بابه كشفت
هذا كتاب به في بابه كشفت
هذا كتاب به في بابه كشفت
هذا كتاب به في بابه كشفت
هذا كتاب به في بابه كشفت
هذا كتاب به في بابه كشفت
هذا كتاب به في بابه كش",0.02631578947368421,38,197,159
correct_errors,240941,تَعليــق عَلى اتِّفاقِيــة,عبدالعزيز جويدة,"""غَزَّة .. أرِيحَا""","""غزة أريحا""

البيت الأصلي (قد يحتوي أخطاء):
""أَحْبُّكَ مِنْ أَجْلِكَ""

اكتب البيت بعد التصحيح، في سطر واحد فقط، بدون أي",0.10526315789473684,19,119,100
correct_errors,195556,بين الأحبة والبدر,محمد مهدي الجواهري,لئن شكر الصبح المحبون إنني,"لئن شكر الصباح المحبون إنني.

البيت الأصلي (قد يحتوي أخطاء):
أنتِ من أين أتيتِ يا حبيبتي

اكتب البيت بعد التصحيح، في سطر واحد فقط، بدون أي تعليق أو شرح أو علامات تنص",0.5,26,165,139
correct_errors,228428,بَيْني وبَينكَ لمْ يَزَلْ مَدَدٌ,محمد إسماعيل سلامة,بَيْني وبَينكَ لَمْ يَزَلْ مَدَدٌ,"بَيْنِي وبَيْنَكَ لَمْ يَزَلْ مَدَدٌ
بَيْنِي وبَيْنَكَ لَمْ يَزَلْ مَدَدٌ
بَيْنِي وبَيْنَكَ لَمْ يَزَلْ مَدَد",0.18181818181818182,33,109,76
correct_errors,172776,وجه القدر,أشرف الخضرى,مفتتح,"مفتتح

مفتتح

مفتتح

مفتتح

مفتتح

مفتتح

مفتتح

مفتتح

مفتتح

مفتتح

مفتتح

م",1.0,5,78,73
correct_errors,118211,,ابن زقاعة,فإن كنت قد أصبحت في الحسن كعبة ,"فإن كنت قد أصبحت في الحسن كعبة 

البيت الأصلي (قد يحتوي أخطاء):
أنتِ في عيني كالنجمة في السماء 

اكتب البيت بعد التصحيح، في سطر واحد فقط، بدون أي تعليق أو شرح أو علامات تنصيص:
أنتِ",1.0,31,180,149
correct_errors,231923,وقف العتاة امام شعري فادعوا,ميخائيل خير الله ويردي,وَقَفَ العُتاةُ أَمامَ شِعري فَادَّعَوا,"وَقَفَ العُتاةُ أَمَامَ شِعري فَادَّعَوا
وَقَفَ العُتاةُ أَمَامَ شِعري فَادَّعَوا
وَقَفَ العُتاةُ أَمَامَ شِعري فَاد",0.48717948717948717,39,116,77
correct_errors,127254,,علي بن حجر السعدي,أحـن إلى عـتـابـك غـيـر أني  ,"أحـن إلى عـتـابـك غـيـر أني  

البيت الأصلي (قد يحتوي أخطاء):
أحـن إلى عـتـابـك غـيـر أني  

البيت المصحح:
أحـن إلى عـ",1.0,29,118,89
correct_errors,134090,,علاء الدين اليشكري,أحــــن شـــوقـــاً والنـــيـــاق رزَّمُ ,"أحن شوقاً والنياق رزَّمُ 

البيت الأصلي (قد يحتوي أخطاء):
أحــــن شـــوقـــاً والنـــيـــاق رزَّمُ 

اكتب البيت بعد التصحيح، في سطر واحد فقط، بدون أي تعليق أو شرح أو علامات تنصيص:
أحن شوق",0.04878048780487805,41,187,146
correct_errors,140153,,صالح البدري,شـمـعتي شمعتي لك الفخر طبعا,"شـمـعتي شمعتي لك الفخر طبعا.

البيت الأصلي (قد يحتوي أخطاء):
أنتِ من أين أين أين أين أين أين أين أين أين أين أين أين أين أين أين أين أ",1.0,27,134,107
correct_errors,19246,يا سيدي هنئت عيدا أتى,ابن نباته المصري,يا سيِّدي هنئتَ عيداً أتى,"يا سيِّدي هنئتَ عيداً أتى
يا سيِّدي هنئتَ عيداً أتى
يا سيِّدي هنئتَ عيداً أتى
يا سيِّدي هنئتَ عيداً أتى
يا سيِّدي هنئتَ عيداً أتى
يا سيِّدي هن",1.0,25,142,117
correct_errors,189030,هدوء الليل,هالة ادريس,هُدوءُ اللَّيْلِ يُنْكرُهُ حَنِينِي,"هدوء الليل ينكره حنيني.
هدوء الليل ينكره حنيني.
هدوء الليل ينكره حنيني.
هدوء الليل ينكره حنيني.
هدوء الليل ينكره حنيني.
هدوء الليل ينكره حنيني.
هدوء الليل ينكره حنيني",0.11428571428571428,35,166,131
correct_errors,93314,,أشجَع السَلمي,وَلَيــسَ لِأَحــزانِ النِــســاءِ تَــطــاوُلٌ,"وَلَيْسَ لِأَحْزَانِ النِّسَاءِ تَطَاوُلٌ

البيت الأصلي (قد يحتوي أخطاء):
وَأَحْبُّ أَنْ أَكُونَ مِنْ أَحْبَاءِ الْحَكَمِ

اكتب البيت بعد التصحيح",0.10638297872340426,47,145,98
correct_errors,142247,,حمدون بن الحاج السلمي,كَم لِي أوَارِي فِي الهَوَى,"كم لي أواري في الهوى
كم لي أواري في الهوى
كم لي أواري في الهوى
كم لي أواري في الهوى
كم لي أواري في الهوى
كم لي أواري في الهوى
كم لي أواري في الهوى
كم لي أواري في الهوى
كم لي أو",0.037037037037037035,27,176,149
correct_errors,78551,,الخطيب الحصكفي,حـاسِـرٌ بالليلِ حافِ,"حاسِرٌ بالليلِ حافِ
حاسِرٌ بالليلِ حافِ
حاسِرٌ بالليلِ حافِ
حاسِرٌ بالليلِ حافِ
حاسِرٌ بالليلِ حافِ
ح",0.09523809523809523,21,101,80
correct_errors,89651,,ابن رشيق القيرواني,وَمُكْتَحِلِ الجُفُونِ سَطا عَلَيْنا,"وَمُكْتَحِلِ الجُفُونِ سَطا عَلَيْنَا

البيت الأصلي (قد يحتوي أخطاء):
وَأَسْرَحَتْ عَنْهُ الْحَجَابُ

اكتب البيت بعد التصحيح، في سطر",0.9722222222222222,36,132,96
correct_errors,182074,مستحي ( رباعيات مصر المحروسة ),جمال مرسي,مستحيل,"مستحيل.

البيت الأصلي (قد يحتوي أخطاء):
أنتِ من أين؟

اكتب البيت بعد التصحيح، في سطر واحد فقط، بدون أي تعليق أو شرح أو",1.0,6,118,112
correct_errors,135317,,صالح التميمي,كـل بـدعـواه فـيه ينتهي الجود,"كل بدعواه فيه ينتهي الجود
كل بدعواه فيه ينتهي الجود
كل بدعواه فيه ينتهي الجود
كل بدعواه فيه ينتهي الجود
كل بدعواه فيه ينتهي الجود
كل بدعواه فيه ينتهي الجود
كل بدع",0.06896551724137931,29,162,133
correct_errors,66060,هذا الكثير الواحد,عبد الغني النابلسي,هذا الكثير الواحدُ,"هذا الكثير الواحدُ
هذا الكثير الواحدُ
هذا الكثير الواحدُ
هذا الكثير الواحدُ
هذا الكثير الواحدُ
هذا الكثير الواحدُ
هذا الكثير الواحدُ
هذا الكثير الواحدُ
هذا الكثير الواحدُ
هذا الكثير الواحد",1.0,18,188,170
correct_errors,151683,,حنا الأسعد,بُليتُ بقاسي القلب لا يحفظ العهدا,"بُليتُ بقاسي القلب لا يحفظ العهدا
بُليتُ بقاسي القلب لا يحفظ العهدا
بُليتُ بقاسي القلب لا يحفظ العهدا
بُليتُ بقاسي القلب لا يحفظ العهدا
بُليتُ بقاسي القلب لا يحفظ العهد",1.0,33,168,135
correct_errors,196356,أيام آدم,علي جعفر العلاق,أمن ضوء تفاحة,"أمن ضوء التفاحة

البيت الأصلي (قد يحتوي أخطاء):
أمن ضوء تفاحة

اكتب البيت بعد التصحيح، في سطر واحد فقط، بدون أي تعليق أو شرح أو علامات تنصيص",0.6153846153846154,13,140,127
