task_key,row_idx,poem_title,poet_name,input_bayt,output_bayt,char_overlap_with_input,input_len_chars,output_len_chars,delta_len_chars
rephrase_clearer,43248,إذا أن شارفت الديار تحدثت,أسامة بن منقذ,إذا أن شارفت الديار تحدثت,إذا شارفت الديار تحدثت,0.16,25,22,-3
rephrase_clearer,53709,في الساحة الخالية,محمود درويش,ساحة خالية . ذباب وظهيرة وشجرة,"ساحة خالية ذباب وظهيرة شجرة

هكذا يكون البيت المعاد صياغته:",0.4,30,59,29
rephrase_clearer,62380,وكأن غلي دنانهم في دورهم,بشار بن برد,وَكَأَنَّ غَليَ دِنانِهِم في دورِهِم,"وَغَلي دِنانِهِم في الدُّورِ

هل هذا واضح وسهل الفهم؟",0.1111111111111111,36,53,17
rephrase_clearer,152633,,ابن الحريش الأصفهاني,نـظـرنـا فـمـن قـلبٍ تـضـرم وقده,"نظرت إلينا بعيون ملتهبة

بهذه الطريقة، يكون البيت مبسطًا وسهل الفهم مع الحفاظ على معناه وأسلوبه الشعري.",0.03125,32,103,71
rephrase_clearer,125266,,علي الغراب الصفاقسي,لئن ظـهـرت بالجسم منك طوالعُ,"""إن بدت في جسمك علامات المرض""",0.10714285714285714,28,29,1
rephrase_clearer,112522,,محمد صالح محيي الدين,أتــتــك تـهـادى بـاسـمـات ثـغـورهـا,أتتْك باسماتها تتهادى.,0.08333333333333333,36,22,-14
rephrase_clearer,169724,هذه الموجة من هذا الخضم,إدريس محمد جماع,هذه الموجة من هذا الخضم,"هذه الموجة من هذا الخضم

البيت المبسط:
هذه الموجة من هذا البحر.",1.0,23,63,40
rephrase_clearer,215180,شرديني,فائق عبد الجليل,شرديني ... اتبعيني,"""شرديني ... اتبعيني""",0.1111111111111111,18,20,2
rephrase_clearer,72223,,صالح مجدي,هَــذا كـتـاب بِهِ فـي بـابـه كُـشـفـت,هَــذا كِتَـاب تَـمَّ فِـي طَيهِ الكَشْفُ,0.2631578947368421,38,41,3
rephrase_clearer,240941,تَعليــق عَلى اتِّفاقِيــة,عبدالعزيز جويدة,"""غَزَّة .. أرِيحَا""","""غَزَّة .. أرِيحَا""",1.0,19,19,0
rephrase_clearer,195556,بين الأحبة والبدر,محمد مهدي الجواهري,لئن شكر الصبح المحبون إنني,"لئن شكر المحبون الصبح إنني


**ملاحظة:** لا تقم بإجراء تغييرات جذرية في معنى البيت، فقط وضح اللفظ وأبسط المعنى.",0.5769230769230769,26,111,85
rephrase_clearer,228428,بَيْني وبَينكَ لمْ يَزَلْ مَدَدٌ,محمد إسماعيل سلامة,بَيْني وبَينكَ لَمْ يَزَلْ مَدَدٌ,"""لم يَزَل مَدَدٌ بيني وبينك.""",0.06060606060606061,33,29,-4
rephrase_clearer,172776,وجه القدر,أشرف الخضرى,مفتتح,مفتتح,1.0,5,5,0
rephrase_clearer,118211,,ابن زقاعة,فإن كنت قد أصبحت في الحسن كعبة ,كأنك كعبة في الحسن,0.03225806451612903,31,18,-13
rephrase_clearer,231923,وقف العتاة امام شعري فادعوا,ميخائيل خير الله ويردي,وَقَفَ العُتاةُ أَمامَ شِعري فَادَّعَوا,"وقفوا أمامي مدعين

هل فهمت البيت الأصلي وصياغته الجديدة بوضوح؟",0.02564102564102564,39,62,23
rephrase_clearer,127254,,علي بن حجر السعدي,أحـن إلى عـتـابـك غـيـر أني  ,أحن إلى عتابك,0.06896551724137931,29,13,-16
rephrase_clearer,134090,,علاء الدين اليشكري,أحــــن شـــوقـــاً والنـــيـــاق رزَّمُ ,أحن شوقاً والنعام يزحف,0.04878048780487805,41,22,-19
rephrase_clearer,140153,,صالح البدري,شـمـعتي شمعتي لك الفخر طبعا,"""شمعتك فخورة بك طبعًا.""",0.037037037037037035,27,23,-4
rephrase_clearer,19246,يا سيدي هنئت عيدا أتى,ابن نباته المصري,يا سيِّدي هنئتَ عيداً أتى,عيد أتى، هنأتَ يا سيدي.,0.0,25,23,-2
rephrase_clearer,189030,هدوء الليل,هالة ادريس,هُدوءُ اللَّيْلِ يُنْكرُهُ حَنِينِي,هذيان الليل يعكر صفو حنيني,0.11428571428571428,35,26,-9
rephrase_clearer,93314,,أشجَع السَلمي,وَلَيــسَ لِأَحــزانِ النِــســاءِ تَــطــاوُلٌ,"""ولا تطاول الأحزان النساء.""",0.0425531914893617,47,27,-20
rephrase_clearer,142247,,حمدون بن الحاج السلمي,كَم لِي أوَارِي فِي الهَوَى,كم لي أواري في الهوى,0.037037037037037035,27,20,-7
rephrase_clearer,78551,,الخطيب الحصكفي,حـاسِـرٌ بالليلِ حافِ,"""مفتوحٌ بالنهارِ مغطىً بالليل""",0.09523809523809523,21,30,9
rephrase_clearer,89651,,ابن رشيق القيرواني,وَمُكْتَحِلِ الجُفُونِ سَطا عَلَيْنا,مُكْتَحِلِ الجُفُونِ سَطا عَلَيْنا,0.08333333333333333,36,34,-2
rephrase_clearer,182074,مستحي ( رباعيات مصر المحروسة ),جمال مرسي,مستحيل,مستحيل,1.0,6,6,0
rephrase_clearer,135317,,صالح التميمي,كـل بـدعـواه فـيه ينتهي الجود,كل يدعي أنه يجلب الجود,0.034482758620689655,29,22,-7
rephrase_clearer,66060,هذا الكثير الواحد,عبد الغني النابلسي,هذا الكثير الواحدُ,"```
هذا الكثير الواحدُ
```",0.0,18,26,8
rephrase_clearer,151683,,حنا الأسعد,بُليتُ بقاسي القلب لا يحفظ العهدا,قاسٍ بلا عهدٍ,0.0,33,13,-20
rephrase_clearer,196356,أيام آدم,علي جعفر العلاق,أمن ضوء تفاحة,أمن ضوء التفاحة,0.6153846153846154,13,15,2
