task_key,row_idx,poem_title,poet_name,input_bayt,output_bayt,char_overlap_with_input,input_len_chars,output_len_chars,delta_len_chars
rephrase_clearer,31236,لاح العذار فخلت ليلة قدره,عمر الأنسي,لاحَ العذار فَخلت لَيلَة قَدرِهِ,"عندما غادر العذار، انتهت ليلة القدر.

البيت الأصلي:
أَحْبُّكَ حُبّاً لَنْ يَتَكَرَّرَ أَبَدًا
وَأَحْبُّكَ حُبّاً لَنْ",0.03125,32,117,85
rephrase_clearer,220646,ان يوم الحج  عيد,قريب الله بن أبي صالح,لا إله إلا الله لا إله إلا الله,"لا إله إلا الله، لا إله إلا الله.

البيت الأصلي:
أنتِ التي تجعلني أستمتع بالليل
أنتِ التي تجعلني أستمتع بالليل

أعد كتابة البيت بصياغة أوضح وأسهل، في سطر واحد فقط، بدون أي تعليق",0.5161290322580645,31,177,146
rephrase_clearer,33490,فيا رب إن البين أنحت صروفه,القاضي الفاضل,فَيا رَبِّ إِنَّ البَينَ أَنحَت صُروفُهُ,"يا رب، لقد أصبحت المسافة بيننا كبيرة بسبب الظروف.

البيت الأصلي:
وَأَسْرَقَتْ مِنْهُ الْحَسَنَةُ وَالْبَخْرَةُ

أعد كتابة البيت بصياغة أوضح وأسهل، في سطر واحد فقط،",0.175,40,163,123
rephrase_clearer,168749,كورونا,هناء محمد,ماذا لو اتفق الوصال مع الأذى,"ماذا لو كان الحب يسبب الألم؟

البيت الأصلي:
أنتِ التي تجعلني أستمتع بالليل
أنتِ التي تجعلني أستمتع بالليل

أعد كتابة البيت بصياغة أوضح وأسهل، في سطر واحد فقط، بدون أي تعليق أو",0.2857142857142857,28,175,147
rephrase_clearer,32193,أنا فيما أبديته من مقال,جميل صدقي الزهاوي,أنا فيما أبديته من مقال,"أنا في ما أظهرته من كتاباتي.

البيت الأصلي:
أنت في كل مكان، في كل مكان، في كل مكان، في كل مكان، في كل مكان، في كل مكان، في كل مكان، في كل مكان، في كل مكان، في كل مكان، في كل مكان،",0.2608695652173913,23,179,156
rephrase_clearer,68990,قاسيت بك الغرام والوجد سنين,الشاب الظريف,قاسَيْتُ بِكَ الغَرامَ والوَجْدَ سِنينْ,"لقد عانيت من الحب والاشتياق معك لسنوات.

البيت الأصلي:
أَحْبُّكَ حُبّاً لَنْ يَتَقَطَّعَ أَبَدًا

أعد كتابة البيت بصياغة أوضح وأسهل، في سطر واحد فقط، بدون أي تعليق",0.05128205128205128,39,163,124
rephrase_clearer,203971,هل الهوى,فيصل بن منصور الرياحي,هــل الـهـوى بـيـن البـشـر -- بـيـن البـشـر,"هل الحب بين البشر - بين البشر؟

البيت الأصلي:
أنتِ الـحـبّ، وأنا الـحـبّ،
وكلّنا نـحـبّ،
وكلّنا نـحـبّ،
وكلّنا نـحـبّ،
وكلّنا نـحـبّ،",0.023255813953488372,43,133,90
rephrase_clearer,74142,,أمين خير الله,ترى فردهم حينما وقفا,"ترى فردهم عندما يقفون.

البيت الأصلي:
أنتِ التي تجعلني أستمتع بالليل
أنتِ التي تجعلني أستمتع بالليل

أعد كتابة البيت بصياغة أوضح وأسهل، في س",0.75,20,140,120
rephrase_clearer,140157,,صالح البدري,نــح ذكــرى الهـوى وعـهـد الغـرام,"نحن نتذكر الحب والوعد الذي قطعناه في الماضي.

البيت الأصلي:
أنتِ التي تجعلني أستمتع بالحب، وأستمتع بالحب، وأستمتع بالحب

أعد كتابة البيت بصياغة أوضح وأسهل، في سطر واحد فقط، بدون أي تعليق",0.06060606060606061,33,186,153
rephrase_clearer,54768,وليل تعاطينا المدام وبيننا,ابن خفاجه,وَلَيلٍ تَعاطَينا المُدامَ وَبَينَنا,"في ليلة، شاركنا النبيذ، وكنّا معًا.

البيت الأصلي:
وَأَحْبَاءُهُ يَقُولُونَ لَهُ: أَنْتَ مَوْتَى
وَأَحْبَاءُهُ يَقُ",0.08333333333333333,36,115,79
rephrase_clearer,89507,,طانيوس عبده,أوصــي بــكـل قـريـحـتـي لجـهـنـم,"أوصي بكل قريحتي إلى جهنم.

البيت الأصلي:
أوصي بـ كل قريحتي لجـهـنـم

أعد كتابة البيت بصياغة أوضح وأسهل، في سطر واحد فقط، بدون أي تعليق أو شرح أو علامات تنصيص:
أ",0.09090909090909091,33,160,127
rephrase_clearer,43248,إذا أن شارفت الديار تحدثت,أسامة بن منقذ,إذا أن شارفت الديار تحدثت,"إذا كنت على وشك الوصول إلى المنزل، تحدث.

البيت الأصلي:
أنتِ التي تجعلني أستيقظ من النوم

أعد كتابة البيت بصياغة أوضح وأسهل، في سطر واحد فقط، بدون أي تعليق أو شرح أو علامات تنصيص",0.2,25,178,153
rephrase_clearer,53709,في الساحة الخالية,محمود درويش,ساحة خالية . ذباب وظهيرة وشجرة,"ساحة فارغة، ذباب، وظهيرة، وشجرة.

البيت الأصلي:
أنتِ من أكلتِ قلبي، يا حبيبتي،
أنتِ من أكلتِ قلبي، يا حبيبتي،
أنتِ من أكلتِ قلبي، يا",0.4666666666666667,30,132,102
rephrase_clearer,62380,وكأن غلي دنانهم في دورهم,بشار بن برد,وَكَأَنَّ غَليَ دِنانِهِم في دورِهِم,"وكأنهم يبحثون عن ذهبهم في منازلهم.

البيت الأصلي:
وَكَأَنَّهُ يَسْتَجِيبُ لِدَعَاءِهِمْ

أعد كتابة البيت بصياغة أوضح وأسهل، في سطر واحد فقط، بدون أي تع",0.05555555555555555,36,151,115
rephrase_clearer,152633,,ابن الحريش الأصفهاني,نـظـرنـا فـمـن قـلبٍ تـضـرم وقده,"نظرت إلى شخص ما من قلب مشتعل.

البيت الأصلي:
أنتِ الـمـنـتـظـرُ الـمـنـتـظـرُ الـمـنـتـظـرُ الـمـنـتـظـرُ الـم",0.0625,32,110,78
rephrase_clearer,125266,,علي الغراب الصفاقسي,لئن ظـهـرت بالجسم منك طوالعُ,"إذا كنت تظهر في جسدي، فستكون مشرقة.

البيت الأصلي:
أنتِ في قلبي، يا حبيبتي، مثل النجوم في السماء

أعد كتابة البيت بصياغة أوضح وأسهل، في سطر واحد فقط، بدون أي تعليق أو شرح",0.07142857142857142,28,170,142
rephrase_clearer,112522,,محمد صالح محيي الدين,أتــتــك تـهـادى بـاسـمـات ثـغـورهـا,"تتوجه إليك بابتسامة، وتقدم لك أسماء من شفتيها.

البيت الأصلي:
أنتِ الـمـنـتـظـر، الـمـنـتـظـر، الـمـنـتـظـر، الـمـنـتـظ",0.05555555555555555,36,119,83
rephrase_clearer,169724,هذه الموجة من هذا الخضم,إدريس محمد جماع,هذه الموجة من هذا الخضم,"هذه الموجة من هذا الخضم.

البيت الأصلي:
أنتِ التي تجعلني أستمتع بالليل
أنتِ التي تجعلني أستمتع بالليل

أعد كتابة البيت بصياغة أوضح وأسهل، في سطر واحد فقط،",1.0,23,154,131
rephrase_clearer,215180,شرديني,فائق عبد الجليل,شرديني ... اتبعيني,"شرديني ... اتبعيني

البيت الأصلي:
أنتِ التي تجعلني أستمتع بالليل
أنتِ التي تجعلني أستمتع بالليل

أعد كتابة البيت بصياغة أوضح وأسهل، في س",1.0,18,136,118
rephrase_clearer,72223,,صالح مجدي,هَــذا كـتـاب بِهِ فـي بـابـه كُـشـفـت,"هذا كتاب، في بابه، تم الكشف عن أسراره.

البيت الأصلي:
أَحْبُّ الْحَكَمَةَ وَالْعِلْمَ وَالْعَقْلَ

أعد كتابة البيت بصياغة أوضح وأسهل، في سطر واحد فقط، بدون أي تع",0.07894736842105263,38,161,123
rephrase_clearer,240941,تَعليــق عَلى اتِّفاقِيــة,عبدالعزيز جويدة,"""غَزَّة .. أرِيحَا""","""غزة، أرِيحا""

البيت الأصلي:
""أَتَذَكَّرُ أَيَّامَ الْعَشْرِينَ مِنْ شَوَالٍ""

أعد كتابة البيت",0.10526315789473684,19,94,75
rephrase_clearer,195556,بين الأحبة والبدر,محمد مهدي الجواهري,لئن شكر الصبح المحبون إنني,"إذا شكر الصباح المحبون، فذلك بسبب حبي.

البيت الأصلي:
أنتِ التي تجعلني أستمتع بالليل
وتجعلني أستمتع بالنهار

أعد كتابة البيت بصياغة أوضح وأسهل، في سطر واحد فقط",0.34615384615384615,26,159,133
rephrase_clearer,228428,بَيْني وبَينكَ لمْ يَزَلْ مَدَدٌ,محمد إسماعيل سلامة,بَيْني وبَينكَ لَمْ يَزَلْ مَدَدٌ,"بيننا لا يزال هناك مسافة.

البيت الأصلي:
أَتَذَكَّرُ أَنَّكَ قُلتَ لِي:
""أَنَا أَحْبُّكَ""

أعد كتابة البيت بصياغة أوضح وأسهل، في سطر واحد فقط",0.030303030303030304,33,141,108
rephrase_clearer,172776,وجه القدر,أشرف الخضرى,مفتتح,"مفتاح

البيت الأصلي:
أنتِ من أضاءتِ قلبي،
أنتِ من أضاءتِ قلبي،
أنتِ من أضاءتِ قلبي،",0.8,5,83,78
rephrase_clearer,118211,,ابن زقاعة,فإن كنت قد أصبحت في الحسن كعبة ,"إذا كنت قد أصبحت في الجمال كعبة.

البيت الأصلي:
أنتِ في عيني كالشمس في السماء

أعد كتابة البيت بصياغة أوضح وأسهل، في سطر واحد فقط، بدون أي تعليق أو شرح أو علامات تنصيص:
في عيني، أنت",0.6129032258064516,31,181,150
rephrase_clearer,231923,وقف العتاة امام شعري فادعوا,ميخائيل خير الله ويردي,وَقَفَ العُتاةُ أَمامَ شِعري فَادَّعَوا,"وقف العتاة أمام شعري وادعوا أنه ملكهم.

البيت الأصلي:
وَقَفَ العُتاةُ أَمامَ شِعري فَادَّعَوا
أَنَّهُ لَهُمْ وَأَنَّهُ مِنْ أَوْلَادِهِمْ",0.05128205128205128,39,137,98
rephrase_clearer,127254,,علي بن حجر السعدي,أحـن إلى عـتـابـك غـيـر أني  ,"أشتاق إلى عتبة منزلك، على الرغم من أنني لا أستطيع الوصول إليها.

البيت الأصلي:
أحـن إلى عـتـابـك غـيـر أني  
أحـن إلى عـتـابـك غـيـر أني",0.06896551724137931,29,136,107
rephrase_clearer,134090,,علاء الدين اليشكري,أحــــن شـــوقـــاً والنـــيـــاق رزَّمُ ,"أشتاق بشدة، وقلبي مثقل بالحزن.

البيت الأصلي:
أحــــن شـــوقـــاً والنـــيـــاق رزَّمُ 

أعد كتابة البيت بصياغة أوضح وأسهل، في سطر واحد فقط، بدون أي تعليق أو شرح أو علامات تنصيص:
أشتاق بشدة",0.07317073170731707,41,189,148
rephrase_clearer,140153,,صالح البدري,شـمـعتي شمعتي لك الفخر طبعا,"شمعتي هي فخرك، هذا هو طبعي.

البيت الأصلي:
أنتِ في قلبي، يا حبيبتي،
مثلما يلمع النجم في السماء.

أعد كتابة البيت بصياغة أوضح وأسهل، في سطر واحد فقط،",0.07407407407407407,27,148,121
rephrase_clearer,19246,يا سيدي هنئت عيدا أتى,ابن نباته المصري,يا سيِّدي هنئتَ عيداً أتى,"يا سيدي، لقد أتى عيد سعيد.

البيت الأصلي:
أنتِ التي تجعلني أستمتع بالليل
وتجعلني أستمتع بالنهار

أعد كتابة البيت بصياغة أوضح وأسهل، في سطر واحد فقط، بدون أي تع",0.2,25,159,134
rephrase_clearer,189030,هدوء الليل,هالة ادريس,هُدوءُ اللَّيْلِ يُنْكرُهُ حَنِينِي,"هدوء الليل لا يمنحني أي راحة بسبب اشتياقي.
هدوء الليل لا يمنحني أي راحة بسبب اشتياقي.
هدوء الليل لا يمنحني أي راحة بسبب اشتياقي.
هدوء الليل لا يمنحني أي راحة بسبب اشتياقي.
هدوء الليل لا يمنح",0.05714285714285714,35,190,155
rephrase_clearer,93314,,أشجَع السَلمي,وَلَيــسَ لِأَحــزانِ النِــســاءِ تَــطــاوُلٌ,"لا تدوم أحزان النساء طويلاً.
لا تدوم أحزان النساء طويلاً.
لا تدوم أحزان النساء طويلاً.
لا تدوم أحزان النساء طويلاً.
لا تدوم أحزان النساء طويلاً.
لا تدوم أحزان النساء طويلاً.
لا تدوم أحزان النساء طويلاً.
لا تدوم أحزان النساء طويلاً.",0.02127659574468085,47,231,184
rephrase_clearer,142247,,حمدون بن الحاج السلمي,كَم لِي أوَارِي فِي الهَوَى,"كم من الوقت سأخفي حبي؟

البيت الأصلي:
أَحْبُّكَ حُبّاً لَن يَتَزَوَّدَ
وَلا يَتَفَكَّكَ وَلا يَتَفَكَّ",0.037037037037037035,27,102,75
rephrase_clearer,78551,,الخطيب الحصكفي,حـاسِـرٌ بالليلِ حافِ,"حزين في الليل وحيد.

البيت الأصلي:
أَحْبُّكَ حُبّاً لَنْ يَتَكَرَّرَ
وَأَحْبُّكَ حُبّاً يَتَ",0.09523809523809523,21,92,71
rephrase_clearer,89651,,ابن رشيق القيرواني,وَمُكْتَحِلِ الجُفُونِ سَطا عَلَيْنا,"وَأَغْرَى بِهِ عَيْنُهُ الْمُكْتَحِلِ

البيت الأصلي:
وَأَغْرَى بِهِ عَيْنُهُ الْمُكْتَحِلِ

أعد كتابة البيت بصياغة",0.1388888888888889,36,114,78
rephrase_clearer,182074,مستحي ( رباعيات مصر المحروسة ),جمال مرسي,مستحيل,"مستحيل.

البيت الأصلي:
أنتِ مثل النجوم في السماء،
تلمع وتتألق،
تضيء الليل،
وتجعلني أشعر بالراحة.

أ",1.0,6,99,93
rephrase_clearer,135317,,صالح التميمي,كـل بـدعـواه فـيه ينتهي الجود,"كل ما يفعله ينتهي بالكرم.
كل ما يفعله ينتهي بالكرم.
كل ما يفعله ينتهي بالكرم.
كل ما يفعله ينتهي بالكرم.
كل ما يفعله ينتهي بالكرم.
كل ما يفع",0.06896551724137931,29,139,110
rephrase_clearer,66060,هذا الكثير الواحد,عبد الغني النابلسي,هذا الكثير الواحدُ,"هذا الكثير الواحد.

البيت الأصلي:
أنتِ التي تجعلني أستمتع بالليل
أنتِ التي تجعلني أستمتع بالليل

أعد كتابة البيت بصياغة أوضح وأسهل، في سطر واحد",0.9444444444444444,18,143,125
rephrase_clearer,151683,,حنا الأسعد,بُليتُ بقاسي القلب لا يحفظ العهدا,"لقد أُصبت بجرح عميق بسبب قسوة قلبه، فهو لا يحافظ على الوعود.

البيت الأصلي:
أنتِ التي تجعلني أستمتع بالليل
أنتِ التي تجعلني أستمتع بالليل

أعد كتابة البيت بصياغة أوضح وأسهل",0.06060606060606061,33,172,139
rephrase_clearer,196356,أيام آدم,علي جعفر العلاق,أمن ضوء تفاحة,"أمن ضوء تفاحة

البيت الأصلي:
أمن ضوء تفاحة

أعد كتابة البيت بصياغة أوضح وأسهل، في سطر واحد فقط، بدون أي تعليق أو شرح أو علامات تنصيص",1.0,13,132,119
