task_key,row_idx,poem_title,poet_name,input_bayt,output_bayt,char_overlap_with_input,input_len_chars,output_len_chars,delta_len_chars
rephrase_clearer,240941,تَعليــق عَلى اتِّفاقِيــة,عبدالعزيز جويدة,"""غَزَّة .. أرِيحَا""","""غَزَّة .. أرِيحَا""",1.0,19,19,0
rephrase_clearer,195556,بين الأحبة والبدر,محمد مهدي الجواهري,لئن شكر الصبح المحبون إنني,"لئن شكر الصبح المحبون فإنني

بهذا الشكل، يبقى البيت شعريًا وواضحًا في نفس الوقت.",0.8846153846153846,26,80,54
rephrase_clearer,228428,بَيْني وبَينكَ لمْ يَزَلْ مَدَدٌ,محمد إسماعيل سلامة,بَيْني وبَينكَ لَمْ يَزَلْ مَدَدٌ,"""لم يَزَل مَدَدٌ بيننا.""",0.030303030303030304,33,24,-9
rephrase_clearer,172776,وجه القدر,أشرف الخضرى,مفتتح,مفتتح,1.0,5,5,0
rephrase_clearer,118211,,ابن زقاعة,فإن كنت قد أصبحت في الحسن كعبة ,"""أصبحت في الحسن كعبة""",0.0,31,21,-10
rephrase_clearer,231923,وقف العتاة امام شعري فادعوا,ميخائيل خير الله ويردي,وَقَفَ العُتاةُ أَمامَ شِعري فَادَّعَوا,وقفوا أمام شعري وادعوا.,0.05128205128205128,39,23,-16
rephrase_clearer,127254,,علي بن حجر السعدي,أحـن إلى عـتـابـك غـيـر أني  ,أحن إلى عتابك,0.06896551724137931,29,13,-16
rephrase_clearer,134090,,علاء الدين اليشكري,أحــــن شـــوقـــاً والنـــيـــاق رزَّمُ ,أحن شوقاً والنعاج تزمر,0.04878048780487805,41,22,-19
rephrase_clearer,140153,,صالح البدري,شـمـعتي شمعتي لك الفخر طبعا,"""شمعتك فخر لك بطبعك.""",0.07407407407407407,27,21,-6
rephrase_clearer,19246,يا سيدي هنئت عيدا أتى,ابن نباته المصري,يا سيِّدي هنئتَ عيداً أتى,يا سيدي هنأت بالعيد,0.32,25,19,-6
rephrase_clearer,189030,هدوء الليل,هالة ادريس,هُدوءُ اللَّيْلِ يُنْكرُهُ حَنِينِي,هذيان الليل يؤرقني الحنين,0.11428571428571428,35,25,-10
rephrase_clearer,93314,,أشجَع السَلمي,وَلَيــسَ لِأَحــزانِ النِــســاءِ تَــطــاوُلٌ,"""ليس لأحزان النساء تطاول""",0.02127659574468085,47,25,-22
rephrase_clearer,142247,,حمدون بن الحاج السلمي,كَم لِي أوَارِي فِي الهَوَى,"كَم لِي أُخْفِي فِي الهَوَى

بهذا الشكل، يبقى البيت شعريًا، مع تبسيط الألفاظ.",0.8518518518518519,27,77,50
rephrase_clearer,78551,,الخطيب الحصكفي,حـاسِـرٌ بالليلِ حافِ,حاسرٌ في الليلِ حافٍ,0.14285714285714285,21,20,-1
rephrase_clearer,89651,,ابن رشيق القيرواني,وَمُكْتَحِلِ الجُفُونِ سَطا عَلَيْنا,مُكْتَحِلِ الجُفُونِ سَطا عَلَيْنا,0.08333333333333333,36,34,-2
rephrase_clearer,182074,مستحي ( رباعيات مصر المحروسة ),جمال مرسي,مستحيل,مستحيل,1.0,6,6,0
rephrase_clearer,135317,,صالح التميمي,كـل بـدعـواه فـيه ينتهي الجود,كل ببدعواه ينتهي الجود,0.10344827586206896,29,22,-7
rephrase_clearer,66060,هذا الكثير الواحد,عبد الغني النابلسي,هذا الكثير الواحدُ,"""الكثير هو الواحد.""",0.3888888888888889,18,19,1
rephrase_clearer,151683,,حنا الأسعد,بُليتُ بقاسي القلب لا يحفظ العهدا,"""بُليتُ بشخصٍ قاسي القلب لا يحفظ العهد.""",0.030303030303030304,33,40,7
rephrase_clearer,196356,أيام آدم,علي جعفر العلاق,أمن ضوء تفاحة,أمن ضوء تفاحة,1.0,13,13,0
