task_key,row_idx,poem_title,poet_name,input_bayt,output_bayt,char_overlap_with_input,input_len_chars,output_len_chars,delta_len_chars
more_sad,31236,لاح العذار فخلت ليلة قدره,عمر الأنسي,لاحَ العذار فَخلت لَيلَة قَدرِهِ,"لاحَ العذار فَخلت لَيلَة قَدرِهِ
لاحَ العذار فَخلت لَيلَة قَدرِهِ
لاحَ العذار فَخلت لَيلَة قَدرِهِ
لاحَ العذار فَخلت",1.0,32,116,84
more_sad,220646,ان يوم الحج  عيد,قريب الله بن أبي صالح,لا إله إلا الله لا إله إلا الله,"لا إله إلا الله، لا إله إلا الله،
في الحزن، في الألم، في اليأس، في الألم،
لا إله إلا الله، لا إله إلا الله،
في الحزن، في الألم، في اليأس، في الألم.

لا إله إلا الله، لا إله إلا الله،
في الح",0.5161290322580645,31,189,158
more_sad,33490,فيا رب إن البين أنحت صروفه,القاضي الفاضل,فَيا رَبِّ إِنَّ البَينَ أَنحَت صُروفُهُ,"يا رب، لقد أصبحت المسافة بيننا عميقة بسبب قسوة القدر.

البيت الأصلي:
وَأَحْبَاءُهُ يَتَجَولُونَ بِالْبَقَاءِ

أعد كتابة البيت بنبرة حزينة واضحة، في سطر واحد فقط، بدون أي تع",0.15,40,172,132
more_sad,168749,كورونا,هناء محمد,ماذا لو اتفق الوصال مع الأذى,"ماذا لو كان الوصال يرافق الأذى؟
ماذا لو كان الوصال يرافق الأذى؟
ماذا لو كان الوصال يرافق الأذى؟
ماذا لو كان الوصال يرافق الأذى؟
ماذا لو كان الوصال يرافق الأذى؟
ماذا لو كان",0.2857142857142857,28,171,143
more_sad,32193,أنا فيما أبديته من مقال,جميل صدقي الزهاوي,أنا فيما أبديته من مقال,"أنا في حالة من الحزن الشديد بسبب ما كتبتُه.

البيت الأصلي:
أنتِ في قلبي، يا حبيبتي،
أنتِ في قلبي، يا حبيبتي،
أنتِ في قلبي، يا حبيبتي،",0.34782608695652173,23,133,110
more_sad,68990,قاسيت بك الغرام والوجد سنين,الشاب الظريف,قاسَيْتُ بِكَ الغَرامَ والوَجْدَ سِنينْ,"قاسَيْتُ بِكَ الغَرامَ والوَجْدَ سِنينْ
قاسَيْتُ بِكَ الغَرامَ والوَجْدَ سِنينْ،
قاسَيْتُ بِكَ الغَرامَ والوَجْدَ سِنينْ،",1.0,39,121,82
more_sad,203971,هل الهوى,فيصل بن منصور الرياحي,هــل الـهـوى بـيـن البـشـر -- بـيـن البـشـر,"هـل الـهـوى بـيـن البـشـر -- بـيـن البـشـر
هل الحب بين البشر - بين البشر
هل الحب بين البشر - بين البشر
هل الحب بين البشر - بين البشر
هل الحب بين البشر - بين البشر
هل الحب بين البشر - بين البشر
هل الحب بين البشر - بين البشر
هل الحب بين البشر -",0.06976744186046512,43,242,199
more_sad,74142,,أمين خير الله,ترى فردهم حينما وقفا,"ترى فردهم حينما وقفا،
في صمت، في صمت، في صمت.
في صمت، في صمت، في صمت.
في صمت، في صمت، في صمت.
في صمت، في صمت، في صمت",1.0,20,116,96
more_sad,140157,,صالح البدري,نــح ذكــرى الهـوى وعـهـد الغـرام,"نـح ذكـرى الهـوى وعـهـد الغـرام
نـح ذكـرى الهـوى وعـهـد الغـرام
نـح ذكـرى الهـوى وعـهـد الغـرام
نـح ذكـرى الهـوى وعـهـد الغ",0.09090909090909091,33,123,90
more_sad,54768,وليل تعاطينا المدام وبيننا,ابن خفاجه,وَلَيلٍ تَعاطَينا المُدامَ وَبَينَنا,"وَلَيلٍ تَعاطَينا المُدامَ وَبَينَنا
وَلَيلٍ تَعاطَينا المُدامَ وَبَينَنا
وَلَيلٍ تَعاطَينا المُدامَ وَبَينَنا
وَلَيلٍ تَعاطَينا المُدامَ وَبَ",1.0,36,142,106
more_sad,89507,,طانيوس عبده,أوصــي بــكـل قـريـحـتـي لجـهـنـم,"أوصي بجميع أجزاء جسدي إلى الجحيم.

البيت الأصلي:
أوصي بـ كل قـريـحـتـي لجـهـنـم
أوصي بـ كل قـريـحـتـي لجـهـنـم

أعد كتابة البيت",0.09090909090909091,33,127,94
more_sad,43248,إذا أن شارفت الديار تحدثت,أسامة بن منقذ,إذا أن شارفت الديار تحدثت,"إذا اقتربت من المنزل، فإنها تتحدث.

البيت الأصلي:
أنتِ التي تجعلني أستمتع بالليل

أعد كتابة البيت بنبرة حزينة واضحة، في سطر واحد فقط، بدون أي تعليق أو شرح أو علامات تنصيص",0.16,25,170,145
more_sad,53709,في الساحة الخالية,محمود درويش,ساحة خالية . ذباب وظهيرة وشجرة,"ساحة خالية، ذباب، ظهيرة، وشجرة،
تتردد أصداء الحزن في كل ركن.
في هذا المكان، حيث كانت الضحكات تتردد ذات يوم،
الآن، لا يبقى سوى الصمت، والذكريات، والدموع.
في هذا المكان،",0.5666666666666667,30,167,137
more_sad,62380,وكأن غلي دنانهم في دورهم,بشار بن برد,وَكَأَنَّ غَليَ دِنانِهِم في دورِهِم,"وَكَأَنَّ غَليَ دِنانِهِم في دورِهِم
وَكَأَنَّ غَليَ دِنانِهِم في دورِهِم
وَكَأَنَّ غَليَ دِنانِهِم في دورِهِم
و",1.0,36,112,76
more_sad,152633,,ابن الحريش الأصفهاني,نـظـرنـا فـمـن قـلبٍ تـضـرم وقده,"نظرتنا من قلب محترق بالشوق.

البيت الأصلي:
أنتِ التي تمنحينني الحياة، وأنتِ التي تمنحينني الموت

أعد كتابة البيت بنبرة حزينة واضحة، في سطر واحد فقط، بدون أي تعليق أو شرح أو علامات تنصي",0.03125,32,184,152
more_sad,125266,,علي الغراب الصفاقسي,لئن ظـهـرت بالجسم منك طوالعُ,"لئن ظهـرت بالجسم منك طوالعُ،
فقلبي في حالة من الحزن والأسى.
لئن ظهـرت بالجسم منك طوالعُ،
فقلبي في حالة من الحزن والأسى.
لئن ظهـ",0.17857142857142858,28,127,99
more_sad,112522,,محمد صالح محيي الدين,أتــتــك تـهـادى بـاسـمـات ثـغـورهـا,"أتــتــك تـهـادى بـاسـمـات ثـغـورهـا،
تـهـادى بـاسـمـات ثـغـورهـا،
تـهـادى بـاسـمـات ثـغـورهـا،
تـهـاد",1.0,36,102,66
more_sad,169724,هذه الموجة من هذا الخضم,إدريس محمد جماع,هذه الموجة من هذا الخضم,"هذه الموجة من هذا الخضم،
تتدفق ببطء، وتتدفق ببطء،
تتدفق ببطء، وتتدفق ببطء،
تتدفق ببطء، وتتدفق ببطء،
تتد",1.0,23,103,80
more_sad,215180,شرديني,فائق عبد الجليل,شرديني ... اتبعيني,"شرديني ... اتبعيني

البيت الأصلي:
أنتِ من أضرمتِ النار في قلبي
أنتِ من أطفأتِ النار في قلبي

أعد كتابة البيت بنبرة حزينة واضحة، في سطر واحد",1.0,18,139,121
more_sad,72223,,صالح مجدي,هَــذا كـتـاب بِهِ فـي بـابـه كُـشـفـت,"هذا كتاب، في بابه، كُشفت أسراره.

البيت الأصلي:
أَحْبُّكَ حُبّاً لَنْ يَتَقَطَّعَ أَبَدًا

أعد كتابة البيت بنبرة حزينة واضحة، في سطر واحد فقط، بدون أي تعليق أو",0.07894736842105263,38,159,121
more_sad,240941,تَعليــق عَلى اتِّفاقِيــة,عبدالعزيز جويدة,"""غَزَّة .. أرِيحَا""","""غزّة، أرِيحا، يا قلبى، يا قلبى، يا قلبى""

البيت الأصلي:
""أَحْبُّكَ حُبّاً لَنْ يَتَقَطَّعَ""",0.10526315789473684,19,92,73
more_sad,195556,بين الأحبة والبدر,محمد مهدي الجواهري,لئن شكر الصبح المحبون إنني,"لئن شكر الصباح المحبون إنني
لئن شكر الصباح المحبون إنني
لئن شكر الصباح المحبون إنني
لئن شكر الصباح المحبون إنني
لئن شكر الصباح المحبون إنني
ل",0.5,26,141,115
more_sad,228428,بَيْني وبَينكَ لمْ يَزَلْ مَدَدٌ,محمد إسماعيل سلامة,بَيْني وبَينكَ لَمْ يَزَلْ مَدَدٌ,"بَيْني وبَينكَ لَمْ يَزَلْ مَدَدٌ
بَيْني وبَينكَ لَمْ يَزَلْ مَدَدٌ
بَيْني وبَينكَ لَمْ يَزَلْ مَدَدٌ
بَيْني وبَين",1.0,33,114,81
more_sad,172776,وجه القدر,أشرف الخضرى,مفتتح,"مفتاح

البيت الأصلي:
أنتِ من أضاءتِ قلبي،
أنتِ من أضاءتِ قلبي،
أنتِ من أضاءتِ قلبي،",0.8,5,83,78
more_sad,118211,,ابن زقاعة,فإن كنت قد أصبحت في الحسن كعبة ,"فإن كنت قد أصبحت في الحسن كعبة، فما الذي يجعلني أستمر في التوق إلى ما لا أستطيع الحصول عليه؟
فإن كنت قد أصبحت في الحسن كعبة، فما الذي يجعلني أستمر في التوق إلى ما لا أستطيع الحصول عليه؟
فإن كنت",0.967741935483871,31,193,162
more_sad,231923,وقف العتاة امام شعري فادعوا,ميخائيل خير الله ويردي,وَقَفَ العُتاةُ أَمامَ شِعري فَادَّعَوا,"وَقَفَ العُتاةُ أَمامَ شِعري فَادَّعَوا
وَقَفَ العُتاةُ أَمامَ شِعري فَادَّعَوا
وَقَفَ العُتاةُ أَمامَ شِعري فَادَّعَ",1.0,39,117,78
more_sad,127254,,علي بن حجر السعدي,أحـن إلى عـتـابـك غـيـر أني  ,"أحـن إلى عـتـابـك غـيـر أني  
أحـن إلى عـتـابـك غـيـر أني  
أحـن إلى عـتـابـك غـيـن أني  
أحـن إلى ع",1.0,29,100,71
more_sad,134090,,علاء الدين اليشكري,أحــــن شـــوقـــاً والنـــيـــاق رزَّمُ ,"أحــــن شـــوقاً والنـــيـــاق يمزقني.

البيت الأصلي:
أحــــن شـــوقاً والنـــيـــاق رزَّمُ 

أعد كتابة البيت بنبرة حزينة واضحة، في سطر واحد فقط، بدون أي تعليق أو شرح أو علامات تنصيص:
أحــــ",0.3902439024390244,41,190,149
more_sad,140153,,صالح البدري,شـمـعتي شمعتي لك الفخر طبعا,"شمعتي شمعتي لك الفخر طبعا
شمعتي شمعتي لك الفخر طبعا
شمعتي شمعتي لك الفخر طبعا
شمعتي شمعتي لك الفخر طبعا
شمعتي شمعتي لك الفخر طبعا
شمع",0.037037037037037035,27,133,106
more_sad,19246,يا سيدي هنئت عيدا أتى,ابن نباته المصري,يا سيِّدي هنئتَ عيداً أتى,"يا سيِّدي هنئتَ عيداً أتى،
لكن قلبي في الحزن يذوب.

البيت الأصلي:
يا سيِّدي هنئتَ عيداً أتى
لكن قلبي في الحزن يذوب

أعد كتابة البيت بنبرة حزينة واضحة،",1.0,25,150,125
more_sad,189030,هدوء الليل,هالة ادريس,هُدوءُ اللَّيْلِ يُنْكرُهُ حَنِينِي,"هُدوءُ اللَّيْلِ يُنْكرُهُ حَنِينِي
البيت المعاد كتابته:
هُدوءُ اللَّيْلِ يُنْكرُهُ حَنِينِي،
يُنْكرُهُ حَنِينِي،
يُن",1.0,35,117,82
more_sad,93314,,أشجَع السَلمي,وَلَيــسَ لِأَحــزانِ النِــســاءِ تَــطــاوُلٌ,"وَلَيــسَ لِأَحــزانِ النِــســاءِ تَــطــاوُلٌ

البيت الأصلي:
وَأَحْبُّ أَنْ أَكُونَ مَوْتَىً مِنْ أَنْ أَكُونَ حَيًا

أعد كتابة البيت بنبرة ح",1.0,47,143,96
more_sad,142247,,حمدون بن الحاج السلمي,كَم لِي أوَارِي فِي الهَوَى,"كَم لِي أوَارِي فِي الهَوَى
كم لي أُخفي في الحب

البيت الأصلي:
أَحْبُّكَ حَبّاً لَن يَتَزَايَنَ
وَأَحْبُّكَ",1.0,27,107,80
more_sad,78551,,الخطيب الحصكفي,حـاسِـرٌ بالليلِ حافِ,"حـاسِـرٌ بالليلِ حافِ
حزينٌ في الليلِ حزينٌ
حزينٌ في الليلِ حزينٌ
حزينٌ في الليلِ حزينٌ
حزينٌ في الليلِ حزينٌ
حزينٌ في الليلِ ح",1.0,21,127,106
more_sad,89651,,ابن رشيق القيرواني,وَمُكْتَحِلِ الجُفُونِ سَطا عَلَيْنا,"وَمُكْتَحِلِ الجُفُونِ سَطا عَلَيْنَا

البيت الأصلي:
وَأَسْرَقَتْ مِنْ عَيْنِي نَظْرَةً
وَأَسْرَقَتْ مِن",0.9722222222222222,36,104,68
more_sad,182074,مستحي ( رباعيات مصر المحروسة ),جمال مرسي,مستحيل,"مستحيل

البيت الأصلي:
أنتِ من أضاءتِ قلبي
أنتِ من أضاءتِ قلبي

أعد كتابة البيت بنبرة حزينة واضحة، في",1.0,6,100,94
more_sad,135317,,صالح التميمي,كـل بـدعـواه فـيه ينتهي الجود,"كل دعوة فيه تنتهي بالخيانة.
كل دعوة فيه تنتهي بالخيانة.
كل دعوة فيه تنتهي بالخيانة.
كل دعوة فيه تنتهي بالخيانة.
كل دعوة فيه تنتهي بالخيانة.
كل دعوة فيه تنتهي بالخ",0.10344827586206896,29,162,133
more_sad,66060,هذا الكثير الواحد,عبد الغني النابلسي,هذا الكثير الواحدُ,"هذا الكثير الواحدُ،
يُحزن قلبي،
يُحزن روحي،
يُحزن كل شيء.
هذا الكثير الواحدُ،
يُحزن قلبي،
يُحزن روحي،
يُحزن",1.0,18,107,89
more_sad,151683,,حنا الأسعد,بُليتُ بقاسي القلب لا يحفظ العهدا,"بُليتُ بقاسي القلب لا يحفظ العهدا
بُليتُ بقاسي القلب لا يحفظ العهدا
بُليتُ بقاسي القلب لا يحفظ العهدا
بُليتُ بقاسي القلب لا يحفظ العهدا
بُليتُ بقاسي القلب لا يحفظ العهد",1.0,33,168,135
more_sad,196356,أيام آدم,علي جعفر العلاق,أمن ضوء تفاحة,"أمن ضوء تفاحة

البيت الأصلي:
أمن ضوء تفاحة

أعد كتابة البيت بنبرة حزينة واضحة، في سطر واحد فقط، بدون أي تعليق أو شرح أو علامات تنصيص:",1.0,13,133,120
